sample_id,n_points,n_first6,n_hit,rx_mm,ry_mm,rz_mm,frac_y_increase,dt_p95_s,dt_max_s,hit_after_p6,target_max_robust_z,rx_mm_rz,ry_mm_rz,rz_mm_rz,frac_y_increase_rz,dt_p95_s_rz,dt_max_s_rz,target_max_robust_z_rz,rule_penalty,score
176,65,6,1,4.314020596009397,3.33353315168286,10.889296144255582,0.0,0.017797639987838846,0.0195211000100243,1.0,2.123809738085956,0.7387784941850426,0.4678536264707989,7.595934405618848,0.0,0.3721716076029479,0.37932864123316057,0.7683627795103892,0.0,10.322429554621184
18,42,6,1,3.9431402155097506,9.538074973681939,9.451086404410981,0.0,0.0182095000054687,0.0200232000206597,1.0,1.1253129285842294,0.8189510413970592,1.8787667313364278,6.425925917837475,0.0,0.2533184617431044,0.25287736104484193,0.6673504697165858,0.0,10.297189983075494
19,74,6,1,3.3134714653551827,6.842657109229565,10.362242833841,0.0,0.01811503999051634,0.0201914999925065,1.0,2.1414720905887594,0.9550654067126082,0.8593324822038639,7.167167425661556,0.0,0.10986243597252181,0.21049188714542139,0.7937590284112208,0.0,10.095678666107192
249,44,6,1,16.200709954136112,8.147940786413585,3.340630204610034,0.0,0.020016439989558377,0.0282679999945685,1.0,1.9244864974019533,1.8307458426783343,1.3530039469900599,1.4549641589803068,0.0,2.997510584242753,1.8235326957445042,0.48176094482682535,0.0,9.941518173462784
38,51,6,1,17.800850817347534,6.795801272243918,1.410976299316549,0.0,0.017526115002692636,0.0292903999797999,1.0,4.173040850327544,2.1766454255273042,0.841611131601832,0.1148426537018258,0.0,0.7845354557998468,2.0810188225291295,3.7149002452050057,0.0,9.713553734364943
211,41,6,1,9.2008245159242,3.127284037955158,1.0832634977926672,0.0,0.019439984987548023,0.0212467000237666,1.0,5.779194997457814,0.3175931517279217,0.5458591235627961,0.38144268338802717,0.0,2.122050807260021,0.05525476089535054,6.024348575326879,0.0,9.446549102160995
280,40,6,1,5.650880029285579,5.320041953672393,10.584274829525576,0.0,0.01762850999948565,0.0189137999841477,1.0,1.7265197156737533,0.4497919862285592,0.28346405812979264,7.347794292740109,0.0,0.6290286066200554,0.5322739989385182,0.19710952808786183,0.0,9.439462470744896
244,70,6,1,10.764794365044029,7.581912031639769,1.2865244618473475,0.0,0.020228219992713938,0.0322800000139977,1.0,2.0535238690187683,0.6556737112814074,1.1389261573381315,0.21608637506244396,0.0,3.319139980614336,2.833934065643645,0.6673005102142555,0.0,8.83106080015422
42,45,6,1,12.705458160327163,4.609895899929021,9.313918115734,0.0,0.018155215002479925,0.0200695999956224,1.0,0.9676440252956611,1.0751835261181535,0.014879651006924515,6.314337143571591,0.0,0.17087605696854216,0.24119176831339725,0.8940585886493311,0.0,8.71052673462794
105,60,6,1,6.418706788273564,3.126609716006222,6.474533957627976,0.0,0.01750116999610318,0.0317553000058978,1.0,1.6711736403842672,0.28381225173119157,0.5461141589318025,4.00444904240008,0.0,0.8224193319557974,2.7017910934594984,0.11752880952203905,0.0,8.476114688000408
